Godot Engine v4.7.2.stable.official.ed1daf0bf - https://godotengine.org
OpenGL API 3.3.0 NVIDIA 591.74 - Compatibility - Using Device: NVIDIA - NVIDIA GeForce GTX 1660 Ti

HH_GT06_BENCHMARK_CADENCE {"os_low_processor_usage_mode":true,"os_low_processor_usage_mode_sleep_usec":6900,"pid":14948,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","settings":{"interface/editor/display/update_continuously":false,"interface/editor/timers/low_processor_mode_sleep_usec":6900,"interface/editor/timers/unfocused_low_processor_mode_sleep_usec":6900,"run/output/max_lines":100},"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":49081122,"call_return_us":49190288,"cycle":5,"entry_event_us":49080934,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6144,"next_process_entry_us":49214512,"next_process_exit_frame":6144,"next_process_exit_us":49219556,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6138,"process_entry_us":49080901,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":49219537,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6143,"save_process_exit_us":49190296,"save_result":0,"save_start_us":49080920,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":6,"signal_frame":6143,"signal_us":49182692,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":0,"cycle":6,"main_thread":true,"monotonic_us":49355236,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":6,"entry_event_us":49355377,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6151,"process_entry_us":49355224,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":49355368,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":7,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":49355459,"call_return_us":49472814,"cycle":6,"entry_event_us":49355377,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6157,"next_process_entry_us":49477398,"next_process_exit_frame":6157,"next_process_exit_us":49480402,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6151,"process_entry_us":49355224,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":49480387,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6156,"save_process_exit_us":49472823,"save_result":0,"save_start_us":49355368,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":7,"signal_frame":6156,"signal_us":49458750,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":7,"entry_event_us":49613471,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6164,"process_entry_us":49613400,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":49613419,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":8,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":49613671,"call_return_us":49708303,"cycle":7,"entry_event_us":49613471,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6170,"next_process_entry_us":49715461,"next_process_exit_frame":6170,"next_process_exit_us":49719821,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6164,"process_entry_us":49613400,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":49719796,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6169,"save_process_exit_us":49708315,"save_result":0,"save_start_us":49613419,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":8,"signal_frame":6169,"signal_us":49698970,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":0,"cycle":8,"main_thread":true,"monotonic_us":49872986,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":8,"entry_event_us":49873130,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6177,"process_entry_us":49872977,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":49873120,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":9,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":49873239,"call_return_us":49975928,"cycle":8,"entry_event_us":49873130,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6183,"next_process_entry_us":49983021,"next_process_exit_frame":6183,"next_process_exit_us":49988575,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6177,"process_entry_us":49872977,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":49988551,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6182,"save_process_exit_us":49975938,"save_result":0,"save_start_us":49873120,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":9,"signal_frame":6182,"signal_us":49967638,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":9,"entry_event_us":50140355,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6190,"process_entry_us":50140331,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":50140345,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":10,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":50140492,"call_return_us":50237292,"cycle":9,"entry_event_us":50140355,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6196,"next_process_entry_us":50259091,"next_process_exit_frame":6196,"next_process_exit_us":50262197,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6190,"process_entry_us":50140331,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":50262172,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6195,"save_process_exit_us":50237301,"save_result":0,"save_start_us":50140345,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":10,"signal_frame":6195,"signal_us":50230554,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":0,"cycle":10,"main_thread":true,"monotonic_us":50383061,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":10,"entry_event_us":50383291,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6203,"process_entry_us":50383049,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":50383278,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":11,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":50383438,"call_return_us":50485479,"cycle":10,"entry_event_us":50383291,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6209,"next_process_entry_us":50490798,"next_process_exit_frame":6209,"next_process_exit_us":50494473,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6203,"process_entry_us":50383049,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":50494455,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6208,"save_process_exit_us":50485487,"save_result":0,"save_start_us":50383278,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":11,"signal_frame":6208,"signal_us":50478808,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":11,"entry_event_us":50630441,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6216,"process_entry_us":50630403,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":50630424,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":12,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":50630622,"call_return_us":50726409,"cycle":11,"entry_event_us":50630441,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6222,"next_process_entry_us":50732643,"next_process_exit_frame":6222,"next_process_exit_us":50737031,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6216,"process_entry_us":50630403,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":50737004,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6221,"save_process_exit_us":50726418,"save_result":0,"save_start_us":50630424,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":12,"signal_frame":6221,"signal_us":50717658,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":0,"cycle":12,"main_thread":true,"monotonic_us":50886134,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":12,"entry_event_us":50886269,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6229,"process_entry_us":50886125,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":50886260,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":13,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":50886359,"call_return_us":50995808,"cycle":12,"entry_event_us":50886269,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6235,"next_process_entry_us":51002291,"next_process_exit_frame":6235,"next_process_exit_us":51007137,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6229,"process_entry_us":50886125,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":51007113,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6234,"save_process_exit_us":50995819,"save_result":0,"save_start_us":50886260,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":13,"signal_frame":6234,"signal_us":50987103,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":13,"entry_event_us":51163635,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6242,"process_entry_us":51163594,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":51163617,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":14,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":51163878,"call_return_us":51257888,"cycle":13,"entry_event_us":51163635,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6248,"next_process_entry_us":51282202,"next_process_exit_frame":6248,"next_process_exit_us":51286001,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6242,"process_entry_us":51163594,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":51285981,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6247,"save_process_exit_us":51257897,"save_result":0,"save_start_us":51163617,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":14,"signal_frame":6247,"signal_us":51249395,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":0,"cycle":14,"main_thread":true,"monotonic_us":51407833,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":14,"entry_event_us":51408007,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6255,"process_entry_us":51407821,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":51407996,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":15,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":51408141,"call_return_us":51502839,"cycle":14,"entry_event_us":51408007,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6261,"next_process_entry_us":51507659,"next_process_exit_frame":6261,"next_process_exit_us":51511153,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6255,"process_entry_us":51407821,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":51511137,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6260,"save_process_exit_us":51502847,"save_result":0,"save_start_us":51407996,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":15,"signal_frame":6260,"signal_us":51496096,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":15,"entry_event_us":51662635,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6268,"process_entry_us":51662596,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":51662617,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":16,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":51662922,"call_return_us":51756458,"cycle":15,"entry_event_us":51662635,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6274,"next_process_entry_us":51761855,"next_process_exit_frame":6274,"next_process_exit_us":51765278,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6268,"process_entry_us":51662596,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":51765258,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6273,"save_process_exit_us":51756467,"save_result":0,"save_start_us":51662617,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":16,"signal_frame":6273,"signal_us":51748476,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":0,"cycle":16,"main_thread":true,"monotonic_us":51914720,"phase":"SAVE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":16,"entry_event_us":51914930,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6281,"process_entry_us":51914706,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":51914916,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":17,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":51915083,"call_return_us":52026628,"cycle":16,"entry_event_us":51914930,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6287,"next_process_entry_us":52032857,"next_process_exit_frame":6287,"next_process_exit_us":52036676,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6281,"process_entry_us":51914706,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":52036660,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6286,"save_process_exit_us":52026638,"save_result":0,"save_start_us":51914916,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":17,"signal_frame":6286,"signal_us":52018123,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":17,"entry_event_us":52174703,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6294,"process_entry_us":52174675,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":52174690,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":18,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":0,"cycle":17,"main_thread":true,"monotonic_us":52525144,"phase":"SAVE_WAIT","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_COMPLETE {"batch":0,"call_entry_us":52174886,"call_return_us":52559726,"cycle":17,"entry_event_us":52174703,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":6300,"next_process_entry_us":52586966,"next_process_exit_frame":6300,"next_process_exit_us":52591203,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6294,"process_entry_us":52174675,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":52591168,"run_id":"gt06-s105-handles-02","save_process_exit_frame":6299,"save_process_exit_us":52559734,"save_result":0,"save_start_us":52174690,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":18,"signal_frame":6299,"signal_us":52550954,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":0,"cycle":18,"entry_event_us":52760082,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":6307,"process_entry_us":52760043,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":52760065,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":19,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
